number,values_0,values_1,values_2,values_3,values_4,values_5,values_6,values_7,values_8,values_9,values_10,values_11,values_12,values_13,values_14,values_15,datetime_start,datetime_complete,duration,params_alpha_boreal_broadleaved_summergreen_tree,params_alpha_boreal_needleleaved_evergreen_tree,params_alpha_boreal_needleleaved_summergreen_tree,params_alpha_temperate_broadleaved_evergreen_tree,params_alpha_temperate_broadleaved_summergreen_tree,params_alpha_temperate_needleleaved_evergreen_tree,params_alpha_tropical_broadleaved_evergreen_tree,params_alpha_tropical_broadleaved_raingreen_tree,params_beta_boreal_broadleaved_summergreen_tree,params_beta_boreal_needleleaved_evergreen_tree,params_beta_boreal_needleleaved_summergreen_tree,params_beta_temperate_broadleaved_evergreen_tree,params_beta_temperate_broadleaved_summergreen_tree,params_beta_temperate_needleleaved_evergreen_tree,params_beta_tropical_broadleaved_evergreen_tree,params_beta_tropical_broadleaved_raingreen_tree,system_attrs_NSGAIISampler:generation,state
238,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:38:28.421138,2026-03-27 03:38:48.925882,0 days 00:00:20.504744,0.8533491829725948,0.3592446467592388,0.10323523848729411,0.8609773266203685,0.4067309082100382,0.6908369927643986,0.7349425531099127,0.2055036438426762,23.053890124600418,16.7425492005099,18.816633276113514,1.8736498279063647,24.06685693345404,18.073938319277147,10.900544347010323,3.3116537712887766,4,COMPLETE
239,1000000.0,1000000.0,1000000.0,0.08541164852128821,0.10459249909391756,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.28688182674090484,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:38:48.938513,2026-03-27 03:40:14.500776,0 days 00:01:25.562263,0.2690657300012693,0.4734016816737326,0.07778357637945574,0.10106587474488772,0.4067309082100382,0.8820301922020268,0.7335802997458245,0.6213453057576726,15.227149486796332,6.1458685159809505,2.3618699632612206,6.502807285793374,12.334743687165258,16.655322259020945,20.845132564819007,3.3116537712887766,4,COMPLETE
240,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:40:14.511733,2026-03-27 03:40:41.824564,0 days 00:00:27.312831,0.6462241857476497,0.4734016816737326,0.07778357637945574,0.7632013471294642,0.6391979139663259,0.048458629742033944,0.21682645139293405,0.6025534001147111,3.5729761457947893,11.74965743647482,19.966731868198373,6.502807285793374,16.857542929250258,12.417889027941694,10.070617088003614,15.380899790546678,4,COMPLETE
241,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:40:41.835229,2026-03-27 03:41:03.147028,0 days 00:00:21.311799,0.8220233683036078,0.21445185918398804,0.5884798472427328,0.6774156236492264,0.8562013515991745,0.7568469399517427,0.5462105606194189,0.7070561849648365,0.3112439355599486,23.53059000522425,24.313381698499146,2.799024448280032,10.141524876571593,9.32099988378303,7.238700854011784,3.5010109128702473,4,COMPLETE
242,1000000.0,1000000.0,0.006647510069491382,1000000.0,0.10795593698353806,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:41:03.158313,2026-03-27 03:42:29.090992,0 days 00:01:25.932679,0.4858433328611808,0.07051941277168566,0.09673007434862858,0.8609773266203685,0.5794047513261499,0.10548093970678966,0.8623907708698942,0.2055036438426762,7.788130077029203,13.419946948700135,6.671600197910619,23.10618075923542,4.06858719167553,16.655322259020945,11.411617145352238,11.261511533235144,4,COMPLETE
243,1000000.0,1000000.0,0.07549743284785279,0.13612683641696782,0.19590790599756125,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.3071679045562793,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:42:29.102878,2026-03-27 03:43:54.902929,0 days 00:01:25.800051,0.38531818514404753,0.4734016816737326,0.4450254565154679,0.17524519330870458,0.38123091507916124,0.048458629742033944,0.7335802997458245,0.9270552828588717,0.19767544823482855,11.74965743647482,14.996293360187861,5.59487262501663,22.015999700978195,10.291851207032375,10.070617088003614,16.52425539397861,4,COMPLETE
244,1000000.0,1000000.0,0.08370374478915403,0.07070591395332403,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.2708786273890188,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:43:54.914301,2026-03-27 03:45:20.532530,0 days 00:01:25.618229,0.2636832641246321,0.4734016816737326,0.46149969293586307,0.22133239200559368,0.6391979139663259,0.14255986340003865,0.7335802997458245,0.6213453057576726,0.19767544823482855,11.74965743647482,18.816633276113514,6.121692610065195,19.829669753816116,0.8005203795171522,10.070617088003614,15.380899790546678,4,COMPLETE
245,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:45:20.544346,2026-03-27 03:45:44.382401,0 days 00:00:23.838055,0.12087254597587063,0.5091080418650433,0.5828885655161072,0.8856389215616685,0.1636985569221783,0.29356622182872544,0.7349425531099127,0.2055036438426762,18.276755046775563,24.990135124033184,4.755849281974349,3.5123216350251387,22.015999700978195,7.176349336480675,22.213467593212247,6.502701749861743,4,COMPLETE
246,1000000.0,1000000.0,0.08895319201656561,0.3658530288541604,0.24895346838966467,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.5158312285065616,1000000.0,1000000.0,1000000.0,2026-03-27 03:45:44.393856,2026-03-27 03:47:09.987209,0 days 00:01:25.593353,0.12087254597587063,0.2267353245055709,0.882073862033187,0.8609773266203685,0.1636985569221783,0.30540996052141683,0.7335802997458245,0.2055036438426762,3.116420449198988,11.74965743647482,14.003064982436616,22.537739539553467,2.3808740092132887,3.406480553043026,22.213467593212247,6.502701749861743,4,COMPLETE
247,1000000.0,1000000.0,0.07612553488707645,0.1321930165271185,0.17094937098844787,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.3068984789894727,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:47:09.999912,2026-03-27 03:48:36.414418,0 days 00:01:26.414506,0.04753726255755655,0.49745594763292544,0.3662873111936026,0.17524519330870458,0.5505952433029866,0.048458629742033944,0.8396035566203823,0.9270552828588717,15.227149486796332,23.100499573987648,15.5187778870855,4.653992841863115,2.239213977429966,16.655322259020945,14.614548027788308,16.52425539397861,4,COMPLETE
248,1000000.0,1000000.0,0.11091092763759186,0.12389935992143417,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:48:36.424962,2026-03-27 03:50:02.276191,0 days 00:01:25.851229,0.2690657300012693,0.4734016816737326,0.46149969293586307,0.22133239200559368,0.6391979139663259,0.14255986340003865,0.22734372305168113,0.6213453057576726,0.19767544823482855,11.74965743647482,2.3618699632612206,6.121692610065195,22.015999700978195,10.291851207032375,10.070617088003614,15.380899790546678,4,COMPLETE
249,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:50:02.288363,2026-03-27 03:50:29.582706,0 days 00:00:27.294343,0.6509170273504011,0.9273015659119106,0.8387060522917666,0.250944211986152,0.38904831794731015,0.048458629742033944,0.20033392700372105,0.6025534001147111,7.788130077029203,11.74965743647482,7.325954200026158,24.681859226106685,4.06858719167553,13.739497788161632,10.070617088003614,13.141610768161886,4,COMPLETE
250,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:50:29.593263,2026-03-27 03:50:50.275725,0 days 00:00:20.682462,0.38978130830083446,0.4734016816737326,0.46149969293586307,0.8856389215616685,0.4067309082100382,0.34325165935849433,0.7335802997458245,0.017141573306956547,15.227149486796332,6.1458685159809505,4.755849281974349,6.502807285793374,22.015999700978195,16.655322259020945,20.142130897666952,3.3116537712887766,5,COMPLETE
251,1000000.0,1000000.0,0.08137576098113451,0.1549522934904523,0.06546033503110324,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:50:50.286695,2026-03-27 03:52:15.951326,0 days 00:01:25.664631,0.9695324378906215,0.9273015659119106,0.09673007434862858,0.17524519330870458,0.38123091507916124,0.10548093970678966,0.32098451946109324,0.43371988679020973,7.788130077029203,13.419946948700135,21.312155098786334,5.59487262501663,3.012952674216892,16.655322259020945,13.619341780303014,4.74227393535199,5,COMPLETE
252,1000000.0,1000000.0,1000000.0,0.13445922301803243,0.11943011251992491,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:52:15.962861,2026-03-27 03:53:42.415737,0 days 00:01:26.452876,0.35068283215747564,0.7955922247876615,0.8519770310093819,0.17524519330870458,0.4067309082100382,0.8435997426082747,0.3961141338546061,0.8966552455811728,15.227149486796332,21.09805960762797,20.137523351405278,6.659799243926946,7.72886205309009,18.909458126219103,7.471310740278318,3.4671497291246975,5,COMPLETE
253,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:53:42.426928,2026-03-27 03:54:09.920775,0 days 00:00:27.493847,0.19434276690089075,0.3308930906123468,0.43499190707255087,0.3874982015314117,0.49925951439255534,0.04447217856475382,0.11013753367690134,0.3313953068683576,10.700245534655053,4.206821797106995,4.0039634023227535,8.497448359305542,8.232864379143397,3.406480553043026,12.05904741938356,23.317972821616813,5,COMPLETE
254,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:54:09.931893,2026-03-27 03:54:37.067840,0 days 00:00:27.135947,0.19434276690089075,0.07051941277168566,0.882073862033187,0.10490483734021938,0.49925951439255534,0.29356622182872544,0.11013753367690134,0.2055036438426762,7.788130077029203,4.206821797106995,4.0039634023227535,2.3996853794289623,0.3297800798218504,16.655322259020945,11.411617145352238,11.261511533235144,5,COMPLETE
255,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:54:37.078697,2026-03-27 03:56:01.984838,0 days 00:01:24.906141,0.35240084811599076,0.4589911614231615,0.5680831479575064,0.17524519330870458,0.5338092349715855,0.04447217856475382,0.656491910978773,0.3313953068683576,14.336082236658784,24.990135124033184,23.25034487729397,22.537739539553467,4.492673249206467,3.406480553043026,22.213467593212247,3.3116537712887766,5,COMPLETE
256,1000000.0,1000000.0,0.09177443844695009,0.31096297085737484,0.26447590627808226,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.4653274918405802,1000000.0,1000000.0,1000000.0,2026-03-27 03:56:01.995316,2026-03-27 03:57:28.408877,0 days 00:01:26.413561,0.12087254597587063,0.3592446467592388,0.6494471808280816,0.7736109557469404,0.2613958420681749,0.30540996052141683,0.8002426776394009,0.2055036438426762,21.088770349497096,24.990135124033184,9.364852130457994,22.537739539553467,2.3808740092132887,3.406480553043026,22.213467593212247,15.327798493292129,5,COMPLETE
257,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:57:28.419548,2026-03-27 03:57:55.683518,0 days 00:00:27.263970,0.8533491829725948,0.9662106523213966,0.10323523848729411,0.4271970155431605,0.11939723932836556,0.11227705775593351,0.8396035566203823,0.021181156763885364,18.085904761594914,16.7425492005099,9.889305996758797,22.229084301744958,24.06685693345404,18.073938319277147,14.482395734341585,16.751754090776785,5,COMPLETE
258,1000000.0,1000000.0,0.021455662338325823,1000000.0,0.16398124880067366,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.21888499820795343,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:57:55.695436,2026-03-27 03:59:21.505853,0 days 00:01:25.810417,0.38978130830083446,0.49745594763292544,0.4450254565154679,0.816111763335584,0.6391979139663259,0.3782284438147583,0.7335802997458245,0.6213453057576726,3.116420449198988,0.3493038177202602,4.980956204901533,22.537739539553467,3.8410257963476497,0.02376839403534505,22.213467593212247,16.52425539397861,5,COMPLETE
259,1000000.0,1000000.0,0.05342175621816116,0.17323026643210854,0.17245737311232137,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.30943266193611607,0.3569220654456002,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 03:59:21.516963,2026-03-27 04:00:47.059872,0 days 00:01:25.542909,0.565192615172066,0.1086233050185069,0.43499190707255087,0.08402753439047576,0.4067309082100382,0.048458629742033944,0.144510538136074,0.3313953068683576,14.336082236658784,12.669842888654136,20.08659521899448,8.497448359305542,8.232864379143397,5.017799374338482,12.05904741938356,0.19401518139406712,5,COMPLETE
260,1000000.0,1000000.0,0.13328388566657096,0.18566073493300048,0.49546048002271514,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:00:47.072875,2026-03-27 04:02:12.951139,0 days 00:01:25.878264,0.12087254597587063,0.3592446467592388,0.02498668878531001,0.8609773266203685,0.5794047513261499,0.29356622182872544,0.8623907708698942,0.5317284110038133,15.127522567911564,13.419946948700135,12.963974835933758,23.10618075923542,3.012952674216892,3.406480553043026,22.213467593212247,6.502701749861743,5,COMPLETE
261,1000000.0,1000000.0,0.04065101852603986,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.23381722590999393,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:02:12.962319,2026-03-27 04:03:38.845848,0 days 00:01:25.883529,0.35240084811599076,0.3592446467592388,0.6092300644170181,0.7632013471294642,0.8980082897770008,0.10581243804939185,0.7349425531099127,0.7527571531020829,15.227149486796332,0.855172357302774,19.966731868198373,18.994967083817833,16.857542929250258,3.406480553043026,22.89695265693244,13.141610768161886,5,COMPLETE
262,1000000.0,1000000.0,0.09959608295941787,1000000.0,0.03737049224464566,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.4139368708030748,1000000.0,1000000.0,1000000.0,2026-03-27 04:03:38.857562,2026-03-27 04:05:04.285337,0 days 00:01:25.427775,0.752463180980785,0.5091080418650433,0.10323523848729411,0.8856389215616685,0.23220619395567269,0.14255986340003865,0.21682645139293405,0.017141573306956547,18.085904761594914,16.7425492005099,9.889305996758797,14.017060394342668,22.015999700978195,15.04881858178218,17.090544948683856,16.510652747971903,5,COMPLETE
263,1000000.0,1000000.0,0.13787856468257906,0.2715435271021052,0.2784978283259503,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.509960899922021,1000000.0,1000000.0,1000000.0,2026-03-27 04:05:04.295955,2026-03-27 04:06:30.785985,0 days 00:01:26.490030,0.12087254597587063,0.3592446467592388,0.5828885655161072,0.8609773266203685,0.2613958420681749,0.29356622182872544,0.7349425531099127,0.2055036438426762,23.053890124600418,24.990135124033184,4.0039634023227535,22.537739539553467,0.3297800798218504,3.406480553043026,20.845132564819007,3.3116537712887766,5,COMPLETE
264,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:06:30.798084,2026-03-27 04:06:51.474215,0 days 00:00:20.676131,0.2636832641246321,0.3566939980798594,0.7440447073825482,0.9677180012133462,0.5794047513261499,0.6908369927643986,0.8623907708698942,0.7527571531020829,7.676441564236882,13.419946948700135,18.816633276113514,23.10618075923542,16.857542929250258,16.655322259020945,22.89695265693244,3.3116537712887766,5,COMPLETE
265,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:06:51.486778,2026-03-27 04:07:28.816171,0 days 00:00:37.329393,0.38978130830083446,0.940149660145769,0.3662873111936026,0.7632013471294642,0.8980082897770008,0.20591201770106995,0.21682645139293405,0.4339355034992965,15.227149486796332,0.855172357302774,2.2126883313440286,18.994967083817833,16.857542929250258,18.909458126219103,22.89695265693244,16.510652747971903,5,COMPLETE
266,1000000.0,1000000.0,0.07612553488707645,0.1321930165271185,0.17094937098844787,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.30689848308507506,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:07:28.829837,2026-03-27 04:08:54.086407,0 days 00:01:25.256570,0.2690657300012693,0.4734016816737326,0.3662873111936026,0.17524519330870458,0.5505952433029866,0.04040259565218363,0.7335802997458245,0.6213453057576726,15.227149486796332,22.410620031147946,15.5187778870855,4.653992841863115,2.239213977429966,16.655322259020945,20.845132564819007,3.3116537712887766,5,COMPLETE
267,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:08:54.097378,2026-03-27 04:09:14.792148,0 days 00:00:20.694770,0.2690657300012693,0.4837400366855389,0.07778357637945574,0.17524519330870458,0.6391979139663259,0.6437087514198359,0.144510538136074,0.6025534001147111,15.227149486796332,11.74965743647482,2.3618699632612206,6.502807285793374,12.334743687165258,18.21122745855342,12.05904741938356,15.380899790546678,5,COMPLETE
268,1000000.0,1000000.0,0.006223630496619944,1000000.0,0.09602653270385546,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:09:14.803660,2026-03-27 04:10:40.086185,0 days 00:01:25.282525,0.4858433328611808,0.07051941277168566,0.09673007434862858,0.8609773266203685,0.5794047513261499,0.10548093970678966,0.8623907708698942,0.6025534001147111,7.788130077029203,0.855172357302774,15.5187778870855,11.414162968050556,4.06858719167553,16.655322259020945,22.89695265693244,11.261511533235144,5,COMPLETE
269,1000000.0,1000000.0,0.07206522108750461,0.10100766384527046,0.016317546985236683,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.2734909217942797,1000000.0,0.43316327831846047,1000000.0,1000000.0,1000000.0,2026-03-27 04:10:40.097613,2026-03-27 04:12:06.359963,0 days 00:01:26.262350,0.04753726255755655,0.3592446467592388,0.6494471808280816,0.17524519330870458,0.2613958420681749,0.10581243804939185,0.8002426776394009,0.6213453057576726,15.227149486796332,0.855172357302774,14.003064982436616,11.414162968050556,2.990641646611442,7.006334444527836,22.89695265693244,15.380899790546678,5,COMPLETE
270,1000000.0,1000000.0,0.14089564149469558,0.2761583957714575,0.2717394130619178,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.5160403356543539,1000000.0,1000000.0,1000000.0,2026-03-27 04:12:06.371781,2026-03-27 04:13:31.897762,0 days 00:01:25.525981,0.12087254597587063,0.9662106523213966,0.3662873111936026,0.8609773266203685,0.23220619395567269,0.29356622182872544,0.7349425531099127,0.4080051646084188,18.276755046775563,24.990135124033184,4.0039634023227535,22.537739539553467,0.3297800798218504,3.406480553043026,22.213467593212247,16.751754090776785,5,COMPLETE
271,1000000.0,1000000.0,0.0061010982797275945,1000000.0,0.07929894421181209,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.43784004096053136,1000000.0,1000000.0,1000000.0,2026-03-27 04:13:31.910230,2026-03-27 04:14:58.310382,0 days 00:01:26.400152,0.04753726255755655,0.5091080418650433,0.3662873111936026,0.8856389215616685,0.23220619395567269,0.10581243804939185,0.8396035566203823,0.017141573306956547,18.085904761594914,16.7425492005099,23.25034487729397,11.414162968050556,2.423793970968869,18.909458126219103,17.090544948683856,3.3116537712887766,5,COMPLETE
272,1000000.0,1000000.0,0.008358979814892246,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:14:58.322103,2026-03-27 04:16:23.643892,0 days 00:01:25.321789,0.04753726255755655,0.1086233050185069,0.10750574440615002,0.8416402751726477,0.8955881919886156,0.10581243804939185,0.3961141338546061,0.7527571531020829,14.230930260381518,0.855172357302774,15.5187778870855,11.414162968050556,12.854731781064666,18.909458126219103,22.89695265693244,21.958481437006622,5,COMPLETE
273,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:16:23.655533,2026-03-27 04:16:47.584440,0 days 00:00:23.928907,0.38978130830083446,0.5091080418650433,0.8680225562421504,0.8856389215616685,0.1636985569221783,0.048458629742033944,0.8623907708698942,0.6025534001147111,23.111938556028942,11.74965743647482,4.755849281974349,6.502807285793374,17.679140386531834,9.968139857103258,22.657565218407278,3.3116537712887766,5,COMPLETE
274,1000000.0,1000000.0,0.1399672123618173,0.2697130560797611,0.10201073820626863,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:16:47.594936,2026-03-27 04:18:12.899658,0 days 00:01:25.304722,0.38978130830083446,0.3592446467592388,0.5828885655161072,0.8609773266203685,0.8980082897770008,0.29356622182872544,0.7349425531099127,0.2055036438426762,23.111938556028942,0.855172357302774,2.2126883313440286,22.537739539553467,16.857542929250258,3.406480553043026,22.89695265693244,16.510652747971903,5,COMPLETE
275,1000000.0,1000000.0,0.044129018866818776,1000000.0,0.08185498607493193,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.23296798798864532,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:18:12.911110,2026-03-27 04:19:38.370263,0 days 00:01:25.459153,0.6509170273504011,0.2267353245055709,0.6092300644170181,0.8609773266203685,0.8980082897770008,0.10581243804939185,0.7335802997458245,0.2055036438426762,3.116420449198988,0.855172357302774,19.966731868198373,18.994967083817833,2.3808740092132887,3.406480553043026,22.89695265693244,13.141610768161886,5,COMPLETE
276,1000000.0,1000000.0,0.0762462407972791,0.12506316825949976,0.08624914262603793,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.30665056160201287,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:19:38.381785,2026-03-27 04:21:03.973010,0 days 00:01:25.591225,0.04753726255755655,0.6955865732138418,0.4450254565154679,0.17524519330870458,0.38123091507916124,0.048458629742033944,0.8396035566203823,0.16440088640289807,15.227149486796332,23.100499573987648,14.996293360187861,5.59487262501663,2.990641646611442,16.655322259020945,10.070617088003614,3.3116537712887766,5,COMPLETE
277,1000000.0,1000000.0,0.0060622580821230974,1000000.0,0.22618705462988245,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:21:03.983891,2026-03-27 04:22:29.453538,0 days 00:01:25.469647,0.9695324378906215,0.04863517631041256,0.09673007434862858,0.9802401008067853,0.6448191628896351,0.10548093970678966,0.36920948114530955,0.45679019582675656,17.668334938464362,13.419946948700135,7.325954200026158,23.10618075923542,4.06858719167553,19.336553685076222,7.471310740278318,3.0572742421388828,5,COMPLETE
278,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:22:29.464865,2026-03-27 04:22:56.676643,0 days 00:00:27.211778,0.10469953715964221,0.3566939980798594,0.5828885655161072,0.4271970155431605,0.2613958420681749,0.10548093970678966,0.8414442611902317,0.2055036438426762,18.276755046775563,24.990135124033184,7.325954200026158,5.310779933355615,4.06858719167553,15.04881858178218,17.090544948683856,22.559228898153115,5,COMPLETE
279,1000000.0,1000000.0,0.13915243520812368,0.3020555718520435,0.27830044177985297,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,0.520477169756436,1000000.0,1000000.0,1000000.0,2026-03-27 04:22:56.687817,2026-03-27 04:24:22.448331,0 days 00:01:25.760514,0.38978130830083446,0.3592446467592388,0.37881872822938856,0.8609773266203685,0.1636985569221783,0.29356622182872544,0.21682645139293405,0.2055036438426762,23.111938556028942,11.74965743647482,4.0039634023227535,14.017060394342668,0.3297800798218504,3.406480553043026,20.845132564819007,3.3116537712887766,5,COMPLETE
280,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:24:22.459741,2026-03-27 04:24:43.116880,0 days 00:00:20.657139,0.8533491829725948,0.1086233050185069,0.10750574440615002,0.8416402751726477,0.8955881919886156,0.6908369927643986,0.8414442611902317,0.021181156763885364,3.775604849713011,16.7425492005099,18.816633276113514,11.414162968050556,12.854731781064666,18.073938319277147,14.177445862641697,21.958481437006622,5,COMPLETE
281,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:24:43.129595,2026-03-27 04:25:35.988069,0 days 00:00:52.858474,0.12087254597587063,0.9662106523213966,0.5828885655161072,0.6506844034990305,0.5338092349715855,0.29356622182872544,0.7349425531099127,0.2055036438426762,18.085904761594914,24.990135124033184,4.0039634023227535,22.537739539553467,2.990641646611442,3.406480553043026,17.090544948683856,6.502701749861743,5,COMPLETE
282,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,2026-03-27 04:25:35.998740,2026-03-27 04:26:48.523965,0 days 00:01:12.525225,0.752463180980785,0.3566939980798594,0.10323523848729411,0.17524519330870458,0.23220619395567269,0.048458629742033944,0.3961141338546061,0.021181156763885364,8.50272290479326,0.855172357302774,12.218802434046061,10.655349544586201,24.06685693345404,15.04881858178218,17.090544948683856,0.19401518139406712,5,COMPLETE
